game_date,visitor_team,visitor_goals,home_team,home_goals,attendance,game_lenght,game_decided,seasonality
1979-12-16,Winnipeg Jets,4,Edmonton Oilers,3,NaN,NaN,NaN,0
1979-12-16,Philadelphia Flyers,1,New York Rangers,1,NaN,NaN,NaN,0
1979-12-16,Pittsburgh Penguins,1,Quebec Nordiques,4,NaN,NaN,NaN,0
1979-12-17,Toronto Maple Leafs,1,Minnesota North Stars,5,NaN,NaN,NaN,0
1979-12-18,Colorado Rockies,2,New York Islanders,3,NaN,NaN,NaN,0
1979-12-18,Montreal Canadiens,3,St. Louis Blues,5,NaN,NaN,NaN,0
1979-12-19,Pittsburgh Penguins,0,Chicago Black Hawks,0,NaN,NaN,NaN,0
1979-12-19,Detroit Red Wings,6,Edmonton Oilers,4,NaN,NaN,NaN,0
1979-12-19,Washington Capitals,4,Hartford Whalers,5,NaN,NaN,NaN,0
1979-12-19,Montreal Canadiens,2,Minnesota North Stars,5,NaN,NaN,NaN,0
1979-12-19,Vancouver Canucks,3,New York Rangers,5,NaN,NaN,NaN,0
1979-12-19,Colorado Rockies,3,Quebec Nordiques,6,NaN,NaN,NaN,0
1979-12-19,Los Angeles Kings,4,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1979-12-19,Buffalo Sabres,3,Winnipeg Jets,2,NaN,NaN,NaN,0
1979-12-20,Toronto Maple Leafs,0,Boston Bruins,10,NaN,NaN,NaN,0
1979-12-20,Los Angeles Kings,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1979-12-20,Pittsburgh Penguins,1,Philadelphia Flyers,1,NaN,NaN,NaN,0
1979-12-21,St. Louis Blues,5,Atlanta Flames,1,NaN,NaN,NaN,0
1979-12-21,Edmonton Oilers,4,Colorado Rockies,5,NaN,NaN,NaN,0
1979-12-21,Chicago Black Hawks,1,Winnipeg Jets,4,NaN,NaN,NaN,0
1979-12-21,Vancouver Canucks,1,Washington Capitals,2,NaN,NaN,NaN,0
1979-12-22,Philadelphia Flyers,5,Boston Bruins,2,NaN,NaN,NaN,0
1979-12-22,Buffalo Sabres,4,Hartford Whalers,2,NaN,NaN,NaN,0
1979-12-22,Edmonton Oilers,3,Los Angeles Kings,9,NaN,NaN,NaN,0
1979-12-22,Vancouver Canucks,2,Montreal Canadiens,4,NaN,NaN,NaN,0
1979-12-22,Washington Capitals,1,New York Islanders,2,NaN,NaN,NaN,0
1979-12-22,New York Rangers,4,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-12-22,Atlanta Flames,7,St. Louis Blues,3,NaN,NaN,NaN,0
1979-12-22,Detroit Red Wings,1,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1979-12-23,Quebec Nordiques,3,Buffalo Sabres,1,NaN,NaN,NaN,0
1979-12-23,New York Islanders,0,Chicago Black Hawks,8,NaN,NaN,NaN,0
1979-12-23,Toronto Maple Leafs,4,Montreal Canadiens,8,NaN,NaN,NaN,0
1979-12-23,Boston Bruins,4,New York Rangers,3,NaN,NaN,NaN,0
1979-12-23,Hartford Whalers,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1979-12-26,Boston Bruins,5,Atlanta Flames,3,NaN,NaN,NaN,0
1979-12-26,Colorado Rockies,3,Edmonton Oilers,4,NaN,NaN,NaN,0
1979-12-26,Philadelphia Flyers,4,Hartford Whalers,4,NaN,NaN,NaN,0
1979-12-26,Winnipeg Jets,0,Minnesota North Stars,6,NaN,NaN,NaN,0
1979-12-26,Detroit Red Wings,4,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1979-12-26,Chicago Black Hawks,3,St. Louis Blues,3,NaN,NaN,NaN,0
1979-12-26,Washington Capitals,8,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1979-12-27,Toronto Maple Leafs,3,Buffalo Sabres,5,NaN,NaN,NaN,0
1979-12-27,Minnesota North Stars,3,Colorado Rockies,4,NaN,NaN,NaN,0
1979-12-27,St. Louis Blues,3,Detroit Red Wings,2,NaN,NaN,NaN,0
1979-12-27,Quebec Nordiques,0,Los Angeles Kings,3,NaN,NaN,NaN,0
1979-12-27,New York Islanders,7,Montreal Canadiens,3,NaN,NaN,NaN,0
1979-12-28,Pittsburgh Penguins,4,Atlanta Flames,2,NaN,NaN,NaN,0
1979-12-28,Edmonton Oilers,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1979-12-28,Philadelphia Flyers,5,Winnipeg Jets,3,NaN,NaN,NaN,0
1979-12-28,Chicago Black Hawks,2,Washington Capitals,6,NaN,NaN,NaN,0
1979-12-29,Philadelphia Flyers,3,Colorado Rockies,2,NaN,NaN,NaN,0
1979-12-29,Minnesota North Stars,3,Los Angeles Kings,4,NaN,NaN,NaN,0
1979-12-29,Buffalo Sabres,3,Montreal Canadiens,6,NaN,NaN,NaN,0
1979-12-29,Atlanta Flames,2,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1979-12-29,Hartford Whalers,0,St. Louis Blues,3,NaN,NaN,NaN,0
1979-12-29,Winnipeg Jets,1,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1979-12-29,Quebec Nordiques,2,Vancouver Canucks,6,NaN,NaN,NaN,0
1979-12-30,Boston Bruins,3,Chicago Black Hawks,5,NaN,NaN,NaN,0
1979-12-30,New York Islanders,2,Detroit Red Wings,4,NaN,NaN,NaN,0
1979-12-30,Quebec Nordiques,2,Edmonton Oilers,1,NaN,NaN,NaN,0
1979-12-30,Washington Capitals,2,New York Rangers,5,NaN,NaN,NaN,0
1979-12-31,Winnipeg Jets,2,Buffalo Sabres,6,NaN,NaN,NaN,0
1979-12-31,Colorado Rockies,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1979-12-31,Pittsburgh Penguins,2,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-01-02,Colorado Rockies,2,Chicago Black Hawks,5,NaN,NaN,NaN,0
1980-01-02,Los Angeles Kings,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-01-02,Hartford Whalers,3,Edmonton Oilers,3,NaN,NaN,NaN,0
1980-01-02,Boston Bruins,1,Minnesota North Stars,2,NaN,NaN,NaN,0
1980-01-02,Montreal Canadiens,3,Pittsburgh Penguins,5,NaN,NaN,NaN,0
1980-01-02,New York Rangers,3,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-01-02,New York Islanders,3,Toronto Maple Leafs,1,NaN,NaN,NaN,0
1980-01-03,Pittsburgh Penguins,4,New York Islanders,3,NaN,NaN,NaN,0
1980-01-03,Vancouver Canucks,2,St. Louis Blues,6,NaN,NaN,NaN,0
1980-01-04,Detroit Red Wings,6,Atlanta Flames,3,NaN,NaN,NaN,0
1980-01-04,Vancouver Canucks,4,Colorado Rockies,2,NaN,NaN,NaN,0
1980-01-04,Washington Capitals,6,Hartford Whalers,3,NaN,NaN,NaN,0
1980-01-04,Philadelphia Flyers,5,New York Rangers,3,NaN,NaN,NaN,0
1980-01-04,Boston Bruins,2,Winnipeg Jets,1,NaN,NaN,NaN,0
1980-01-05,Los Angeles Kings,3,Edmonton Oilers,3,NaN,NaN,NaN,0
1980-01-05,Washington Capitals,2,Minnesota North Stars,2,NaN,NaN,NaN,0
1980-01-05,Chicago Black Hawks,4,Montreal Canadiens,3,NaN,NaN,NaN,0
1980-01-05,St. Louis Blues,1,New York Islanders,3,NaN,NaN,NaN,0
1980-01-05,Buffalo Sabres,5,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-01-05,Quebec Nordiques,7,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1980-01-06,Philadelphia Flyers,4,Buffalo Sabres,2,NaN,NaN,NaN,0
1980-01-06,Vancouver Canucks,1,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-01-06,Detroit Red Wings,2,Hartford Whalers,1,NaN,NaN,NaN,0
1980-01-06,Atlanta Flames,5,New York Rangers,5,NaN,NaN,NaN,0
1980-01-06,Los Angeles Kings,4,Winnipeg Jets,4,NaN,NaN,NaN,0
1980-01-07,Philadelphia Flyers,1,Minnesota North Stars,7,NaN,NaN,NaN,0
1980-01-07,Edmonton Oilers,3,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-01-07,Hartford Whalers,2,New York Rangers,5,NaN,NaN,NaN,0
1980-01-07,Pittsburgh Penguins,5,Toronto Maple Leafs,9,NaN,NaN,NaN,0
1980-01-08,Winnipeg Jets,0,Atlanta Flames,2,NaN,NaN,NaN,0
1980-01-08,Boston Bruins,2,Colorado Rockies,2,NaN,NaN,NaN,0
1980-01-08,Vancouver Canucks,0,New York Islanders,3,NaN,NaN,NaN,0
1980-01-08,Los Angeles Kings,3,St. Louis Blues,6,NaN,NaN,NaN,0
1980-01-09,New York Islanders,2,Buffalo Sabres,3,NaN,NaN,NaN,0
1980-01-09,Los Angeles Kings,6,Chicago Black Hawks,1,NaN,NaN,NaN,0
1980-01-09,New York Rangers,0,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-01-09,Hartford Whalers,2,Minnesota North Stars,6,NaN,NaN,NaN,0
1980-01-09,Vancouver Canucks,2,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-01-09,Edmonton Oilers,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-01-09,Montreal Canadiens,5,Toronto Maple Leafs,3,NaN,NaN,NaN,0
1980-01-10,St. Louis Blues,7,Boston Bruins,4,NaN,NaN,NaN,0
1980-01-10,Winnipeg Jets,4,Philadelphia Flyers,5,NaN,NaN,NaN,0
1980-01-11,Quebec Nordiques,3,Atlanta Flames,4,NaN,NaN,NaN,0
1980-01-11,Buffalo Sabres,4,Colorado Rockies,3,NaN,NaN,NaN,0
1980-01-11,New York Rangers,6,Edmonton Oilers,2,NaN,NaN,NaN,0
1980-01-11,Vancouver Canucks,4,Washington Capitals,7,NaN,NaN,NaN,0
1980-01-12,Atlanta Flames,3,Boston Bruins,5,NaN,NaN,NaN,0
1980-01-12,Hartford Whalers,6,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-01-12,Los Angeles Kings,6,Minnesota North Stars,5,NaN,NaN,NaN,0
1980-01-12,Philadelphia Flyers,3,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-01-12,Washington Capitals,2,New York Islanders,5,NaN,NaN,NaN,0
1980-01-12,Chicago Black Hawks,3,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-01-12,Quebec Nordiques,2,St. Louis Blues,8,NaN,NaN,NaN,0
1980-01-12,Vancouver Canucks,4,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1980-01-12,New York Rangers,3,Winnipeg Jets,0,NaN,NaN,NaN,0
1980-01-13,Colorado Rockies,2,Boston Bruins,6,NaN,NaN,NaN,0
1980-01-13,Detroit Red Wings,2,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-01-13,Buffalo Sabres,5,Edmonton Oilers,6,NaN,NaN,NaN,0
1980-01-13,St. Louis Blues,1,Philadelphia Flyers,1,NaN,NaN,NaN,0
1980-01-13,Los Angeles Kings,3,Winnipeg Jets,5,NaN,NaN,NaN,0
1980-01-14,Atlanta Flames,2,Montreal Canadiens,3,NaN,NaN,NaN,0
1980-01-14,Colorado Rockies,6,New York Rangers,6,NaN,NaN,NaN,0
1980-01-15,Winnipeg Jets,2,New York Islanders,5,NaN,NaN,NaN,0
1980-01-15,Washington Capitals,4,Philadelphia Flyers,7,NaN,NaN,NaN,0
1980-01-15,Minnesota North Stars,1,St. Louis Blues,2,NaN,NaN,NaN,0
1980-01-16,Montreal Canadiens,6,Chicago Black Hawks,1,NaN,NaN,NaN,0
1980-01-16,Colorado Rockies,1,Detroit Red Wings,5,NaN,NaN,NaN,0
1980-01-16,Buffalo Sabres,4,Los Angeles Kings,2,NaN,NaN,NaN,0
1980-01-16,St. Louis Blues,3,Minnesota North Stars,7,NaN,NaN,NaN,0
1980-01-16,Winnipeg Jets,1,New York Rangers,4,NaN,NaN,NaN,0
1980-01-16,Toronto Maple Leafs,4,Pittsburgh Penguins,6,NaN,NaN,NaN,0
1980-01-16,Boston Bruins,3,Quebec Nordiques,1,NaN,NaN,NaN,0
1980-01-16,Atlanta Flames,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-01-16,Edmonton Oilers,5,Washington Capitals,2,NaN,NaN,NaN,0
1980-01-17,Edmonton Oilers,1,Boston Bruins,7,NaN,NaN,NaN,0
1980-01-17,Atlanta Flames,4,Colorado Rockies,1,NaN,NaN,NaN,0
1980-01-17,Pittsburgh Penguins,1,Hartford Whalers,7,NaN,NaN,NaN,0
1980-01-17,Toronto Maple Leafs,6,New York Islanders,9,NaN,NaN,NaN,0
1980-01-17,Chicago Black Hawks,1,Philadelphia Flyers,5,NaN,NaN,NaN,0
1980-01-18,Buffalo Sabres,2,Vancouver Canucks,2,NaN,NaN,NaN,0
1980-01-18,Detroit Red Wings,5,Winnipeg Jets,0,NaN,NaN,NaN,0
1980-01-19,New York Rangers,3,Boston Bruins,6,NaN,NaN,NaN,0
1980-01-19,St. Louis Blues,3,Colorado Rockies,1,NaN,NaN,NaN,0
1980-01-19,Chicago Black Hawks,3,Hartford Whalers,5,NaN,NaN,NaN,0
1980-01-19,Atlanta Flames,4,Los Angeles Kings,2,NaN,NaN,NaN,0
1980-01-19,Detroit Red Wings,5,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-01-19,Toronto Maple Leafs,2,Montreal Canadiens,7,NaN,NaN,NaN,0
1980-01-19,Quebec Nordiques,1,New York Islanders,3,NaN,NaN,NaN,0
1980-01-19,Edmonton Oilers,5,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-01-19,Philadelphia Flyers,4,Washington Capitals,4,NaN,NaN,NaN,0
1980-01-20,Edmonton Oilers,4,Buffalo Sabres,4,NaN,NaN,NaN,0
1980-01-20,Chicago Black Hawks,2,New York Rangers,1,NaN,NaN,NaN,0
1980-01-20,Washington Capitals,2,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-01-21,Buffalo Sabres,3,Atlanta Flames,3,NaN,NaN,NaN,0
1980-01-21,Minnesota North Stars,0,Boston Bruins,3,NaN,NaN,NaN,0
1980-01-21,Winnipeg Jets,2,Hartford Whalers,7,NaN,NaN,NaN,0
1980-01-22,Toronto Maple Leafs,4,Atlanta Flames,2,NaN,NaN,NaN,0
1980-01-22,New York Rangers,5,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-01-22,Montreal Canadiens,1,New York Islanders,2,NaN,NaN,NaN,0
1980-01-22,Philadelphia Flyers,3,St. Louis Blues,1,NaN,NaN,NaN,0
1980-01-22,Colorado Rockies,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-01-22,Winnipeg Jets,4,Washington Capitals,5,NaN,NaN,NaN,0
1980-01-23,Philadelphia Flyers,4,Chicago Black Hawks,1,NaN,NaN,NaN,0
1980-01-23,New York Islanders,5,Detroit Red Wings,3,NaN,NaN,NaN,0
1980-01-23,Pittsburgh Penguins,3,Edmonton Oilers,4,NaN,NaN,NaN,0
1980-01-23,Minnesota North Stars,4,Quebec Nordiques,6,NaN,NaN,NaN,0
1980-01-23,New York Rangers,6,Vancouver Canucks,4,NaN,NaN,NaN,0
1980-01-24,Buffalo Sabres,3,Boston Bruins,4,NaN,NaN,NaN,0
1980-01-24,Pittsburgh Penguins,1,Colorado Rockies,4,NaN,NaN,NaN,0
1980-01-24,Montreal Canadiens,7,Hartford Whalers,2,NaN,NaN,NaN,0
1980-01-24,Toronto Maple Leafs,4,Los Angeles Kings,5,NaN,NaN,NaN,0
1980-01-25,Chicago Black Hawks,4,Atlanta Flames,4,NaN,NaN,NaN,0
1980-01-25,Philadelphia Flyers,5,Winnipeg Jets,4,NaN,NaN,NaN,0
1980-01-26,Atlanta Flames,4,Detroit Red Wings,3,NaN,NaN,NaN,0
1980-01-26,Toronto Maple Leafs,3,Edmonton Oilers,8,NaN,NaN,NaN,0
1980-01-26,Los Angeles Kings,4,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-01-26,Buffalo Sabres,7,Montreal Canadiens,2,NaN,NaN,NaN,0
1980-01-26,Hartford Whalers,2,New York Islanders,3,NaN,NaN,NaN,0
1980-01-26,Boston Bruins,6,Pittsburgh Penguins,4,NaN,NaN,NaN,0
1980-01-26,Colorado Rockies,4,St. Louis Blues,4,NaN,NaN,NaN,0
1980-01-26,Quebec Nordiques,1,Washington Capitals,1,NaN,NaN,NaN,0
1980-01-27,Pittsburgh Penguins,5,Boston Bruins,3,NaN,NaN,NaN,0
1980-01-27,Los Angeles Kings,1,Buffalo Sabres,9,NaN,NaN,NaN,0
1980-01-27,Minnesota North Stars,0,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-01-27,New York Rangers,3,Colorado Rockies,3,NaN,NaN,NaN,0
1980-01-27,Philadelphia Flyers,5,Edmonton Oilers,3,NaN,NaN,NaN,0
1980-01-27,Detroit Red Wings,7,Quebec Nordiques,6,NaN,NaN,NaN,0
1980-01-27,Toronto Maple Leafs,5,Vancouver Canucks,2,NaN,NaN,NaN,0
1980-01-27,St. Louis Blues,6,Winnipeg Jets,6,NaN,NaN,NaN,0
1980-01-27,New York Islanders,1,Washington Capitals,7,NaN,NaN,NaN,0
1980-01-28,Atlanta Flames,1,Hartford Whalers,6,NaN,NaN,NaN,0
1980-01-29,Winnipeg Jets,7,Los Angeles Kings,3,NaN,NaN,NaN,0
1980-01-29,Minnesota North Stars,2,New York Islanders,2,NaN,NaN,NaN,0
1980-01-29,Edmonton Oilers,2,St. Louis Blues,3,NaN,NaN,NaN,0
1980-01-29,Montreal Canadiens,4,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-01-30,Washington Capitals,2,Chicago Black Hawks,5,NaN,NaN,NaN,0
1980-01-30,Montreal Canadiens,3,Colorado Rockies,2,NaN,NaN,NaN,0
1980-01-30,Boston Bruins,2,Hartford Whalers,8,NaN,NaN,NaN,0
1980-01-30,Edmonton Oilers,8,Los Angeles Kings,1,NaN,NaN,NaN,0
1980-01-30,St. Louis Blues,4,Pittsburgh Penguins,3,NaN,NaN,NaN,0
1980-01-30,Atlanta Flames,4,Quebec Nordiques,1,NaN,NaN,NaN,0
1980-01-30,Detroit Red Wings,4,Toronto Maple Leafs,6,NaN,NaN,NaN,0
1980-01-31,New York Islanders,2,Boston Bruins,4,NaN,NaN,NaN,0
1980-01-31,New York Rangers,2,Buffalo Sabres,6,NaN,NaN,NaN,0
1980-01-31,Pittsburgh Penguins,3,Detroit Red Wings,4,NaN,NaN,NaN,0
1980-01-31,Minnesota North Stars,2,Philadelphia Flyers,4,NaN,NaN,NaN,0
1980-02-01,Washington Capitals,2,Atlanta Flames,4,NaN,NaN,NaN,0
1980-02-01,Winnipeg Jets,2,Edmonton Oilers,9,NaN,NaN,NaN,0
1980-02-02,Hartford Whalers,3,Atlanta Flames,5,NaN,NaN,NaN,0
1980-02-02,Quebec Nordiques,2,Boston Bruins,7,NaN,NaN,NaN,0
1980-02-02,Winnipeg Jets,2,Colorado Rockies,2,NaN,NaN,NaN,0
1980-02-02,Montreal Canadiens,5,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-02-02,Vancouver Canucks,5,Minnesota North Stars,4,NaN,NaN,NaN,0
1980-02-02,Buffalo Sabres,2,New York Islanders,3,NaN,NaN,NaN,0
1980-02-02,Philadelphia Flyers,4,Pittsburgh Penguins,0,NaN,NaN,NaN,0
1980-02-02,Detroit Red Wings,3,St. Louis Blues,0,NaN,NaN,NaN,0
1980-02-02,Chicago Black Hawks,5,Toronto Maple Leafs,4,NaN,NaN,NaN,0
1980-02-02,New York Rangers,6,Washington Capitals,3,NaN,NaN,NaN,0
1980-02-03,Vancouver Canucks,0,Buffalo Sabres,3,NaN,NaN,NaN,0
1980-02-03,Toronto Maple Leafs,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1980-02-03,St. Louis Blues,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-02-03,Los Angeles Kings,3,Edmonton Oilers,5,NaN,NaN,NaN,0
1980-02-03,New York Islanders,3,Hartford Whalers,5,NaN,NaN,NaN,0
1980-02-03,Colorado Rockies,2,Minnesota North Stars,6,NaN,NaN,NaN,0
1980-02-03,Boston Bruins,3,Philadelphia Flyers,3,NaN,NaN,NaN,0
1980-02-03,New York Rangers,4,Quebec Nordiques,5,NaN,NaN,NaN,0
1980-02-06,Washington Capitals,2,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-02-06,St. Louis Blues,6,Edmonton Oilers,3,NaN,NaN,NaN,0
1980-02-06,Los Angeles Kings,3,Hartford Whalers,7,NaN,NaN,NaN,0
1980-02-06,Chicago Black Hawks,3,Quebec Nordiques,3,NaN,NaN,NaN,0
1980-02-07,Toronto Maple Leafs,6,Boston Bruins,8,NaN,NaN,NaN,0
1980-02-07,Pittsburgh Penguins,0,Buffalo Sabres,9,NaN,NaN,NaN,0
1980-02-07,Colorado Rockies,3,Montreal Canadiens,4,NaN,NaN,NaN,0
1980-02-07,Los Angeles Kings,1,New York Islanders,4,NaN,NaN,NaN,0
1980-02-07,Vancouver Canucks,4,Philadelphia Flyers,1,NaN,NaN,NaN,0
1980-02-08,Atlanta Flames,4,Edmonton Oilers,2,NaN,NaN,NaN,0
1980-02-08,Colorado Rockies,4,Hartford Whalers,4,NaN,NaN,NaN,0
1980-02-08,Washington Capitals,6,Winnipeg Jets,3,NaN,NaN,NaN,0
1980-02-09,Chicago Black Hawks,2,Boston Bruins,5,NaN,NaN,NaN,0
1980-02-09,Philadelphia Flyers,6,Detroit Red Wings,5,NaN,NaN,NaN,0
1980-02-09,Vancouver Canucks,4,Montreal Canadiens,3,NaN,NaN,NaN,0
1980-02-09,Quebec Nordiques,0,New York Islanders,5,NaN,NaN,NaN,0
1980-02-09,Minnesota North Stars,5,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-02-09,Buffalo Sabres,2,St. Louis Blues,3,NaN,NaN,NaN,0
1980-02-09,Los Angeles Kings,7,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1980-02-10,Montreal Canadiens,3,Boston Bruins,2,NaN,NaN,NaN,0
1980-02-10,Pittsburgh Penguins,2,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-02-10,Atlanta Flames,6,Colorado Rockies,1,NaN,NaN,NaN,0
1980-02-10,Toronto Maple Leafs,4,Detroit Red Wings,1,NaN,NaN,NaN,0
1980-02-10,Minnesota North Stars,6,Hartford Whalers,2,NaN,NaN,NaN,0
1980-02-10,Quebec Nordiques,1,New York Rangers,3,NaN,NaN,NaN,0
1980-02-10,Los Angeles Kings,2,Philadelphia Flyers,5,NaN,NaN,NaN,0
1980-02-10,Edmonton Oilers,2,Winnipeg Jets,2,NaN,NaN,NaN,0
1980-02-11,St. Louis Blues,2,Buffalo Sabres,4,NaN,NaN,NaN,0
1980-02-12,Vancouver Canucks,5,Hartford Whalers,5,NaN,NaN,NaN,0
1980-02-12,Washington Capitals,5,Los Angeles Kings,2,NaN,NaN,NaN,0
1980-02-12,Winnipeg Jets,0,New York Islanders,0,NaN,NaN,NaN,0
1980-02-13,New York Rangers,1,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-02-13,Atlanta Flames,2,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-02-13,Edmonton Oilers,5,Minnesota North Stars,3,NaN,NaN,NaN,0
1980-02-13,Pittsburgh Penguins,4,Toronto Maple Leafs,2,NaN,NaN,NaN,0
1980-02-14,Boston Bruins,3,Buffalo Sabres,3,NaN,NaN,NaN,0
1980-02-14,New York Islanders,5,Colorado Rockies,3,NaN,NaN,NaN,0
1980-02-14,St. Louis Blues,6,Los Angeles Kings,4,NaN,NaN,NaN,0
1980-02-14,Quebec Nordiques,1,Montreal Canadiens,5,NaN,NaN,NaN,0
1980-02-14,Winnipeg Jets,1,Philadelphia Flyers,5,NaN,NaN,NaN,0
1980-02-15,Washington Capitals,2,Edmonton Oilers,8,NaN,NaN,NaN,0
1980-02-15,Winnipeg Jets,4,Hartford Whalers,5,NaN,NaN,NaN,0
1980-02-16,Boston Bruins,5,Colorado Rockies,3,NaN,NaN,NaN,0
1980-02-16,Buffalo Sabres,4,Detroit Red Wings,3,NaN,NaN,NaN,0
1980-02-16,New York Islanders,2,Los Angeles Kings,3,NaN,NaN,NaN,0
1980-02-16,Atlanta Flames,2,Minnesota North Stars,2,NaN,NaN,NaN,0
1980-02-16,Pittsburgh Penguins,1,Montreal Canadiens,8,NaN,NaN,NaN,0
1980-02-16,Hartford Whalers,3,Toronto Maple Leafs,5,NaN,NaN,NaN,0
1980-02-16,Washington Capitals,5,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-02-17,Montreal Canadiens,2,Buffalo Sabres,2,NaN,NaN,NaN,0
1980-02-17,Atlanta Flames,2,Chicago Black Hawks,3,NaN,NaN,NaN,0
1980-02-17,St. Louis Blues,5,Edmonton Oilers,5,NaN,NaN,NaN,0
1980-02-17,Toronto Maple Leafs,6,New York Rangers,4,NaN,NaN,NaN,0
1980-02-17,Pittsburgh Penguins,5,Philadelphia Flyers,6,NaN,NaN,NaN,0
1980-02-17,New York Islanders,2,Vancouver Canucks,4,NaN,NaN,NaN,0
1980-02-17,Quebec Nordiques,5,Winnipeg Jets,6,NaN,NaN,NaN,0
1980-02-18,Los Angeles Kings,4,Detroit Red Wings,2,NaN,NaN,NaN,0
1980-02-18,New York Rangers,4,Hartford Whalers,6,NaN,NaN,NaN,0
1980-02-18,Quebec Nordiques,2,Minnesota North Stars,6,NaN,NaN,NaN,0
1980-02-19,Minnesota North Stars,4,Atlanta Flames,4,NaN,NaN,NaN,0
1980-02-19,Philadelphia Flyers,6,Colorado Rockies,8,NaN,NaN,NaN,0
1980-02-19,Edmonton Oilers,2,Hartford Whalers,6,NaN,NaN,NaN,0
1980-02-19,Toronto Maple Leafs,6,New York Islanders,4,NaN,NaN,NaN,0
1980-02-19,Buffalo Sabres,3,Quebec Nordiques,1,NaN,NaN,NaN,0
1980-02-19,St. Louis Blues,3,Vancouver Canucks,1,NaN,NaN,NaN,0
1980-02-19,Montreal Canadiens,1,Washington Capitals,3,NaN,NaN,NaN,0
1980-02-20,Winnipeg Jets,3,Buffalo Sabres,4,NaN,NaN,NaN,0
1980-02-20,Toronto Maple Leafs,2,Chicago Black Hawks,4,NaN,NaN,NaN,0
1980-02-20,Boston Bruins,0,Los Angeles Kings,3,NaN,NaN,NaN,0
1980-02-20,Edmonton Oilers,1,New York Rangers,4,NaN,NaN,NaN,0
1980-02-20,Detroit Red Wings,5,Pittsburgh Penguins,7,NaN,NaN,NaN,0
1980-02-21,Washington Capitals,0,Atlanta Flames,3,NaN,NaN,NaN,0
1980-02-21,Winnipeg Jets,0,Montreal Canadiens,3,NaN,NaN,NaN,0
1980-02-21,Minnesota North Stars,5,New York Islanders,2,NaN,NaN,NaN,0
1980-02-22,Edmonton Oilers,1,Colorado Rockies,3,NaN,NaN,NaN,0
1980-02-22,Philadelphia Flyers,7,Vancouver Canucks,3,NaN,NaN,NaN,0
1980-02-23,Hartford Whalers,6,Atlanta Flames,5,NaN,NaN,NaN,0
1980-02-23,Philadelphia Flyers,5,Los Angeles Kings,1,NaN,NaN,NaN,0
1980-02-23,New York Rangers,3,Minnesota North Stars,6,NaN,NaN,NaN,0
1980-02-23,Detroit Red Wings,1,Montreal Canadiens,5,NaN,NaN,NaN,0
1980-02-23,Quebec Nordiques,1,Pittsburgh Penguins,2,NaN,NaN,NaN,0
1980-02-23,New York Islanders,3,St. Louis Blues,2,NaN,NaN,NaN,0
1980-02-23,Boston Bruins,4,Vancouver Canucks,4,NaN,NaN,NaN,0
1980-02-23,Toronto Maple Leafs,9,Winnipeg Jets,3,NaN,NaN,NaN,0
1980-02-23,Chicago Black Hawks,2,Washington Capitals,6,NaN,NaN,NaN,0
